sex,race,age,cod,de,ie,te,mx2010,mx2018,pctgap,tdeaths2010,tdeaths2018,cont
1,1,5,5,-.00015948394,-.0017380101,-.0018974941,.00027761867,.00027439633,.16433935,396,495,.0016993475
1,1,5,6,-.00015948394,-.0017380101,-.0018974941,.00027761867,.00027439633,.16433935,396,495,.00032642335
1,1,5,7,-.00015948394,-.0017380101,-.0018974941,.00027761867,.00027439633,.16433935,396,495,-.00132486
1,1,5,8,-.00015948394,-.0017380101,-.0018974941,.00027761867,.00027439633,.16433935,396,495,.0016993475
1,1,5,9,-.00015948394,-.0017380101,-.0018974941,.00027761867,.00027439633,.16433935,396,495,.00048005179
1,1,5,10,-.00015948394,-.0017380101,-.0018974941,.00027761867,.00027439633,.16433935,396,495,-.004300707
1,1,5,11,-.00015948394,-.0017380101,-.0018974941,.00027761867,.00027439633,.16433935,396,495,.0089287255
1,1,5,12,-.00015948394,-.0017380101,-.0018974941,.00027761867,.00027439633,.16433935,396,495,.0030631318
1,1,5,13,-.00015948394,-.0017380101,-.0018974941,.00027761867,.00027439633,.16433935,396,495,.00024975702
1,1,5,14,-.00015948394,-.0017380101,-.0018974941,.00027761867,.00027439633,.16433935,396,495,-.0032152801
1,1,6,1,.0013413784,.011999936,.013341314,.00048637573,.0005136134,-1.1554729,678,881,.0027531616
1,1,6,2,.0013413784,.011999936,.013341314,.00048637573,.0005136134,-1.1554729,678,881,-.0078844829
1,1,6,3,.0013413784,.011999936,.013341314,.00048637573,.0005136134,-1.1554729,678,881,-.00013064293
1,1,6,4,.0013413784,.011999936,.013341314,.00048637573,.0005136134,-1.1554729,678,881,0
1,1,6,5,.0013413784,.011999936,.013341314,.00048637573,.0005136134,-1.1554729,678,881,.0020434281
1,1,6,6,.0013413784,.011999936,.013341314,.00048637573,.0005136134,-1.1554729,678,881,-.0010541253
1,1,6,7,.0013413784,.011999936,.013341314,.00048637573,.0005136134,-1.1554729,678,881,-.0003291023
1,1,6,8,.0013413784,.011999936,.013341314,.00048637573,.0005136134,-1.1554729,678,881,.0030540053
1,1,6,9,.0013413784,.011999936,.013341314,.00048637573,.0005136134,-1.1554729,678,881,-.0031401031
1,1,6,10,.0013413784,.011999936,.013341314,.00048637573,.0005136134,-1.1554729,678,881,.0027259008
