sex,race,age,cod,de,ie,te,mx2014,mx2018,pctgap,tdeaths2014,tdeaths2018,cont
1,1,4,14,.0010597474,.013872813,.01493256,.00017942816,.00020076591,268.34488,222,268,-.0047443835
1,1,5,1,.0010864937,.012086676,.01317317,.00025245154,.00027439633,236.72786,410,495,.0018154132
1,1,5,2,.0010864937,.012086676,.01317317,.00025245154,.00027439633,236.72786,410,495,-.0035372553
1,1,5,3,.0010864937,.012086676,.01317317,.00025245154,.00027439633,236.72786,410,495,.00051809225
1,1,5,4,.0010864937,.012086676,.01317317,.00025245154,.00027439633,236.72786,410,495,0
1,1,5,5,.0010864937,.012086676,.01317317,.00025245154,.00027439633,236.72786,410,495,-.00033171577
1,1,5,6,.0010864937,.012086676,.01317317,.00025245154,.00027439633,236.72786,410,495,.00033276077
1,1,5,7,.0010864937,.012086676,.01317317,.00025245154,.00027439633,236.72786,410,495,-.0015153295
1,1,5,8,.0010864937,.012086676,.01317317,.00025245154,.00027439633,236.72786,410,495,.0015163745
1,1,5,9,.0010864937,.012086676,.01317317,.00025245154,.00027439633,236.72786,410,495,-.00014742916
1,1,5,10,.0010864937,.012086676,.01317317,.00025245154,.00027439633,236.72786,410,495,.00018951266
1,1,5,11,.0010864937,.012086676,.01317317,.00025245154,.00027439633,236.72786,410,495,.0048092152
1,1,5,12,.0010864937,.012086676,.01317317,.00025245154,.00027439633,236.72786,410,495,.0050355834
1,1,5,13,.0010864937,.012086676,.01317317,.00025245154,.00027439633,236.72786,410,495,.0040310314
1,1,5,14,.0010864937,.012086676,.01317317,.00025245154,.00027439633,236.72786,410,495,.00045691952
1,1,6,1,.00073760725,.0067680799,.007505687,.00049863273,.0005136134,134.8806,783,881,.0064115645
1,1,6,2,.00073760725,.0067680799,.007505687,.00049863273,.0005136134,134.8806,783,881,-.010873801
1,1,6,3,.00073760725,.0067680799,.007505687,.00049863273,.0005136134,134.8806,783,881,-.00016643721
1,1,6,4,.00073760725,.0067680799,.007505687,.00049863273,.0005136134,134.8806,783,881,0
1,1,6,5,.00073760725,.0067680799,.007505687,.00049863273,.0005136134,134.8806,783,881,.0017749205
1,1,6,6,.00073760725,.0067680799,.007505687,.00049863273,.0005136134,134.8806,783,881,-.00095719274
1,1,6,7,.00073760725,.0067680799,.007505687,.00049863273,.0005136134,134.8806,783,881,-.0014111185
1,1,6,8,.00073760725,.0067680799,.007505687,.00049863273,.0005136134,134.8806,783,881,.0035274718
1,1,6,9,.00073760725,.0067680799,.007505687,.00049863273,.0005136134,134.8806,783,881,-.0017301828
1,1,6,10,.00073760725,.0067680799,.007505687,.00049863273,.0005136134,134.8806,783,881,.002961053
1,1,6,11,.00073760725,.0067680799,.007505687,.00049863273,.0005136134,134.8806,783,881,.0059135486
1,1,6,12,.00073760725,.0067680799,.007505687,.00049863273,.0005136134,134.8806,783,881,-.0015420245
1,1,6,13,.00073760725,.0067680799,.007505687,.00049863273,.0005136134,134.8806,783,881,-.0010696853
1,1,6,14,.00073760725,.0067680799,.007505687,.00049863273,.0005136134,134.8806,783,881,.0046675694
1,1,7,1,-.00098824303,-.0071956031,-.0081838463,.0012353365,.0012150189,-147.06743,1629,1788,-.0055630533
1,1,7,2,-.00098824303,-.0071956031,-.0081838463,.0012353365,.0012150189,-147.06743,1629,1788,-.014189919
1,1,7,3,-.00098824303,-.0071956031,-.0081838463,.0012353365,.0012150189,-147.06743,1629,1788,.0015825691
1,1,7,4,-.00098824303,-.0071956031,-.0081838463,.0012353365,.0012150189,-147.06743,1629,1788,-.000031740139
1,1,7,5,-.00098824303,-.0071956031,-.0081838463,.0012353365,.0012150189,-147.06743,1629,1788,-.0031299873
1,1,7,6,-.00098824303,-.0071956031,-.0081838463,.0012353365,.0012150189,-147.06743,1629,1788,.00048395176
1,1,7,7,-.00098824303,-.0071956031,-.0081838463,.0012353365,.0012150189,-147.06743,1629,1788,.0011146589
1,1,7,8,-.00098824303,-.0071956031,-.0081838463,.0012353365,.0012150189,-147.06743,1629,1788,.0054504299
1,1,7,9,-.00098824303,-.0071956031,-.0081838463,.0012353365,.0012150189,-147.06743,1629,1788,.00098769844
1,1,7,10,-.00098824303,-.0071956031,-.0081838463,.0012353365,.0012150189,-147.06743,1629,1788,.0011740437
1,1,7,11,-.00098824303,-.0071956031,-.0081838463,.0012353365,.0012150189,-147.06743,1629,1788,.002491089
1,1,7,12,-.00098824303,-.0071956031,-.0081838463,.0012353365,.0012150189,-147.06743,1629,1788,.00033685501
1,1,7,13,-.00098824303,-.0071956031,-.0081838463,.0012353365,.0012150189,-147.06743,1629,1788,-.0032252078
1,1,7,14,-.00098824303,-.0071956031,-.0081838463,.0012353365,.0012150189,-147.06743,1629,1788,.0043347492
1,1,8,1,.0048180763,.026304236,.031122312,.0028498669,.0029517813,559.2821,3082,3580,.0010334357
1,1,8,2,.0048180763,.026304236,.031122312,.0028498669,.0029517813,559.2821,3082,3580,.023074944
1,1,8,3,.0048180763,.026304236,.031122312,.0028498669,.0029517813,559.2821,3082,3580,.0019983812
1,1,8,4,.0048180763,.026304236,.031122312,.0028498669,.0029517813,559.2821,3082,3580,.0015484177
1,1,8,5,.0048180763,.026304236,.031122312,.0028498669,.0029517813,559.2821,3082,3580,-.00077397615
1,1,8,6,.0048180763,.026304236,.031122312,.0028498669,.0029517813,559.2821,3082,3580,-.00031296321
1,1,8,7,.0048180763,.026304236,.031122312,.0028498669,.0029517813,559.2821,3082,3580,.0012638314
1,1,8,8,.0048180763,.026304236,.031122312,.0028498669,.0029517813,559.2821,3082,3580,.00021899251
1,1,8,9,.0048180763,.026304236,.031122312,.0028498669,.0029517813,559.2821,3082,3580,.0027133944
1,1,8,10,.0048180763,.026304236,.031122312,.0028498669,.0029517813,559.2821,3082,3580,-.0010257657
1,1,8,11,.0048180763,.026304236,.031122312,.0028498669,.0029517813,559.2821,3082,3580,-.00032936162
1,1,8,12,.0048180763,.026304236,.031122312,.0028498669,.0029517813,559.2821,3082,3580,.0039040737
1,1,8,13,.0048180763,.026304236,.031122312,.0028498669,.0029517813,559.2821,3082,3580,-.00090120826
1,1,8,14,.0048180763,.026304236,.031122312,.0028498669,.0029517813,559.2821,3082,3580,-.0012898797
1,1,9,1,-.0061749849,-.02337477,-.029549755,.0070416196,.0069016311,-531.02252,4615,5810,-.025681512
1,1,9,2,-.0061749849,-.02337477,-.029549755,.0070416196,.0069016311,-531.02252,4615,5810,-.023282975
1,1,9,3,-.0061749849,-.02337477,-.029549755,.0070416196,.0069016311,-531.02252,4615,5810,.0097407503
1,1,9,4,-.0061749849,-.02337477,-.029549755,.0070416196,.0069016311,-531.02252,4615,5810,.0070664026
1,1,9,5,-.0061749849,-.02337477,-.029549755,.0070416196,.0069016311,-531.02252,4615,5810,.0040424489
1,1,9,6,-.0061749849,-.02337477,-.029549755,.0070416196,.0069016311,-531.02252,4615,5810,.00068091229
1,1,9,7,-.0061749849,-.02337477,-.029549755,.0070416196,.0069016311,-531.02252,4615,5810,-.0057734698
1,1,9,8,-.0061749849,-.02337477,-.029549755,.0070416196,.0069016311,-531.02252,4615,5810,-.0014524906
1,1,9,9,-.0061749849,-.02337477,-.029549755,.0070416196,.0069016311,-531.02252,4615,5810,.0025768934
1,1,9,10,-.0061749849,-.02337477,-.029549755,.0070416196,.0069016311,-531.02252,4615,5810,-.0029224018
1,1,9,11,-.0061749849,-.02337477,-.029549755,.0070416196,.0069016311,-531.02252,4615,5810,.00053824991
1,1,9,12,-.0061749849,-.02337477,-.029549755,.0070416196,.0069016311,-531.02252,4615,5810,-.0036444222
1,1,9,13,-.0061749849,-.02337477,-.029549755,.0070416196,.0069016311,-531.02252,4615,5810,.00050367299
1,1,9,14,-.0061749849,-.02337477,-.029549755,.0070416196,.0069016311,-531.02252,4615,5810,.0080581503
1,1,10,1,-.021316614,-.053180788,-.074497402,.02259228,.021994963,-1338.7522,7341,8760,-.0049831374
1,1,10,2,-.021316614,-.053180788,-.074497402,.02259228,.021994963,-1338.7522,7341,8760,-.084842056
1,1,10,3,-.021316614,-.053180788,-.074497402,.02259228,.021994963,-1338.7522,7341,8760,-.0054638498
1,1,10,4,-.021316614,-.053180788,-.074497402,.02259228,.021994963,-1338.7522,7341,8760,.021363156
1,1,10,5,-.021316614,-.053180788,-.074497402,.02259228,.021994963,-1338.7522,7341,8760,-.0068009193
1,1,10,6,-.021316614,-.053180788,-.074497402,.02259228,.021994963,-1338.7522,7341,8760,0
1,1,10,7,-.021316614,-.053180788,-.074497402,.02259228,.021994963,-1338.7522,7341,8760,-.019073732
1,1,10,8,-.021316614,-.053180788,-.074497402,.02259228,.021994963,-1338.7522,7341,8760,-.0093719652
1,1,10,9,-.021316614,-.053180788,-.074497402,.02259228,.021994963,-1338.7522,7341,8760,.0084502585
1,1,10,10,-.021316614,-.053180788,-.074497402,.02259228,.021994963,-1338.7522,7341,8760,.0014862588
1,1,10,11,-.021316614,-.053180788,-.074497402,.02259228,.021994963,-1338.7522,7341,8760,.0021213859
1,1,10,12,-.021316614,-.053180788,-.074497402,.02259228,.021994963,-1338.7522,7341,8760,-.0026662052
1,1,10,13,-.021316614,-.053180788,-.074497402,.02259228,.021994963,-1338.7522,7341,8760,.00089920993
1,1,10,14,-.021316614,-.053180788,-.074497402,.02259228,.021994963,-1338.7522,7341,8760,.024384182
1,1,11,1,.0031391829,0,.0031391829,.080168061,.080196612,56.412544,10857,14407,-.041315638
1,1,11,2,.0031391829,0,.0031391829,.080168061,.080196612,56.412544,10857,14407,-.07063999
1,1,11,3,.0031391829,0,.0031391829,.080168061,.080196612,56.412544,10857,14407,.034517217
1,1,11,4,.0031391829,0,.0031391829,.080168061,.080196612,56.412544,10857,14407,.22394682
1,1,11,5,.0031391829,0,.0031391829,.080168061,.080196612,56.412544,10857,14407,.052055657
1,1,11,6,.0031391829,0,.0031391829,.080168061,.080196612,56.412544,10857,14407,0
1,1,11,7,.0031391829,0,.0031391829,.080168061,.080196612,56.412544,10857,14407,.0034275507
1,1,11,8,.0031391829,0,.0031391829,.080168061,.080196612,56.412544,10857,14407,.0084690908
1,1,11,9,.0031391829,0,.0031391829,.080168061,.080196612,56.412544,10857,14407,-.016109265
1,1,11,10,.0031391829,0,.0031391829,.080168061,.080196612,56.412544,10857,14407,.00047489221
1,1,11,11,.0031391829,0,.0031391829,.080168061,.080196612,56.412544,10857,14407,-.0014113898
1,1,11,12,.0031391829,0,.0031391829,.080168061,.080196612,56.412544,10857,14407,-.00057443511
1,1,11,13,.0031391829,0,.0031391829,.080168061,.080196612,56.412544,10857,14407,.0024481805
1,1,11,14,.0031391829,0,.0031391829,.080168061,.080196612,56.412544,10857,14407,-.19214971
1,2,1,1,-.00049304689,-.043051567,-.043544613,.010136531,.0095789274,66.080635,3018,2774,-.0027419243
1,2,1,2,-.00049304689,-.043051567,-.043544613,.010136531,.0095789274,66.080635,3018,2774,-.0012893223
1,2,1,3,-.00049304689,-.043051567,-.043544613,.010136531,.0095789274,66.080635,3018,2774,0
1,2,1,4,-.00049304689,-.043051567,-.043544613,.010136531,.0095789274,66.080635,3018,2774,0
1,2,1,5,-.00049304689,-.043051567,-.043544613,.010136531,.0095789274,66.080635,3018,2774,-.0050688088
1,2,1,6,-.00049304689,-.043051567,-.043544613,.010136531,.0095789274,66.080635,3018,2774,0
1,2,1,7,-.00049304689,-.043051567,-.043544613,.010136531,.0095789274,66.080635,3018,2774,.00028440857
1,2,1,8,-.00049304689,-.043051567,-.043544613,.010136531,.0095789274,66.080635,3018,2774,-.00026228846
1,2,1,9,-.00049304689,-.043051567,-.043544613,.010136531,.0095789274,66.080635,3018,2774,.00032864884
1,2,1,10,-.00049304689,-.043051567,-.043544613,.010136531,.0095789274,66.080635,3018,2774,.0013851761
1,2,1,11,-.00049304689,-.043051567,-.043544613,.010136531,.0095789274,66.080635,3018,2774,0
1,2,1,12,-.00049304689,-.043051567,-.043544613,.010136531,.0095789274,66.080635,3018,2774,0
1,2,1,13,-.00049304689,-.043051567,-.043544613,.010136531,.0095789274,66.080635,3018,2774,-.00031074844
1,2,1,14,-.00049304689,-.043051567,-.043544613,.010136531,.0095789274,66.080635,3018,2774,-.035869773
1,2,2,1,-.000051800031,-.0019286923,-.0019804924,.00033963961,.0003331179,3.0054739,407,401,-.0025594083
1,2,2,2,-.000051800031,-.0019286923,-.0019804924,.00033963961,.0003331179,3.0054739,407,401,.00047586279
1,2,2,3,-.000051800031,-.0019286923,-.0019804924,.00033963961,.0003331179,3.0054739,407,401,0
1,2,2,4,-.000051800031,-.0019286923,-.0019804924,.00033963961,.0003331179,3.0054739,407,401,0
1,2,2,5,-.000051800031,-.0019286923,-.0019804924,.00033963961,.0003331179,3.0054739,407,401,.0015021497
1,2,2,6,-.000051800031,-.0019286923,-.0019804924,.00033963961,.0003331179,3.0054739,407,401,0
1,2,2,7,-.000051800031,-.0019286923,-.0019804924,.00033963961,.0003331179,3.0054739,407,401,-.0010216987
1,2,2,8,-.000051800031,-.0019286923,-.0019804924,.00033963961,.0003331179,3.0054739,407,401,0
1,2,2,9,-.000051800031,-.0019286923,-.0019804924,.00033963961,.0003331179,3.0054739,407,401,0
1,2,2,10,-.000051800031,-.0019286923,-.0019804924,.00033963961,.0003331179,3.0054739,407,401,.0019757177
1,2,2,11,-.000051800031,-.0019286923,-.0019804924,.00033963961,.0003331179,3.0054739,407,401,-5.7354819e-06
1,2,2,12,-.000051800031,-.0019286923,-.0019804924,.00033963961,.0003331179,3.0054739,407,401,0
1,2,2,13,-.000051800031,-.0019286923,-.0019804924,.00033963961,.0003331179,3.0054739,407,401,-.0020927233
1,2,2,14,-.000051800031,-.0019286923,-.0019804924,.00033963961,.0003331179,3.0054739,407,401,-.00025465628
1,2,3,1,.001930216,.025012575,.026942791,.00015077183,.0001898591,-40.88673,460,581,.00020420132
1,2,3,2,.001930216,.025012575,.026942791,.00015077183,.0001898591,-40.88673,460,581,.00063025748
1,2,3,3,.001930216,.025012575,.026942791,.00015077183,.0001898591,-40.88673,460,581,.00022185409
1,2,3,4,.001930216,.025012575,.026942791,.00015077183,.0001898591,-40.88673,460,581,0
1,2,3,5,.001930216,.025012575,.026942791,.00015077183,.0001898591,-40.88673,460,581,.0013467402
1,2,3,6,.001930216,.025012575,.026942791,.00015077183,.0001898591,-40.88673,460,581,0
1,2,3,7,.001930216,.025012575,.026942791,.00015077183,.0001898591,-40.88673,460,581,.0024614425
1,2,3,8,.001930216,.025012575,.026942791,.00015077183,.0001898591,-40.88673,460,581,0
1,2,3,9,.001930216,.025012575,.026942791,.00015077183,.0001898591,-40.88673,460,581,-.00022728564
1,2,3,10,.001930216,.025012575,.026942791,.00015077183,.0001898591,-40.88673,460,581,.0026588552
1,2,3,11,.001930216,.025012575,.026942791,.00015077183,.0001898591,-40.88673,460,581,.00022253305
1,2,3,12,.001930216,.025012575,.026942791,.00015077183,.0001898591,-40.88673,460,581,.0020170552
1,2,3,13,.001930216,.025012575,.026942791,.00015077183,.0001898591,-40.88673,460,581,.0033556474
1,2,3,14,.001930216,.025012575,.026942791,.00015077183,.0001898591,-40.88673,460,581,.01405149
1,2,4,1,.0031635584,.034833238,.037996795,.00044156259,.00050593441,-57.66161,1487,1620,-.0032186862
1,2,4,2,.0031635584,.034833238,.037996795,.00044156259,.00050593441,-57.66161,1487,1620,-.0021548867
1,2,4,3,.0031635584,.034833238,.037996795,.00044156259,.00050593441,-57.66161,1487,1620,.0033695358
1,2,4,4,.0031635584,.034833238,.037996795,.00044156259,.00050593441,-57.66161,1487,1620,0
1,2,4,5,.0031635584,.034833238,.037996795,.00044156259,.00050593441,-57.66161,1487,1620,.00082802359
1,2,4,6,.0031635584,.034833238,.037996795,.00044156259,.00050593441,-57.66161,1487,1620,-.003931731
1,2,4,7,.0031635584,.034833238,.037996795,.00044156259,.00050593441,-57.66161,1487,1620,.00058623793
1,2,4,8,.0031635584,.034833238,.037996795,.00044156259,.00050593441,-57.66161,1487,1620,.00018434458
1,2,4,9,.0031635584,.034833238,.037996795,.00044156259,.00050593441,-57.66161,1487,1620,-.00044425935
1,2,4,10,.0031635584,.034833238,.037996795,.00044156259,.00050593441,-57.66161,1487,1620,.0090747681
1,2,4,11,.0031635584,.034833238,.037996795,.00044156259,.00050593441,-57.66161,1487,1620,.010534737
1,2,4,12,.0031635584,.034833238,.037996795,.00044156259,.00050593441,-57.66161,1487,1620,.0087516885
1,2,4,13,.0031635584,.034833238,.037996795,.00044156259,.00050593441,-57.66161,1487,1620,.017512344
1,2,4,14,.0031635584,.034833238,.037996795,.00044156259,.00050593441,-57.66161,1487,1620,-.0030953179
1,2,5,1,.0077929017,.070966154,.078759059,.00093728688,.0010975664,-119.51992,2864,3688,-.00026931119
1,2,5,2,.0077929017,.070966154,.078759059,.00093728688,.0010975664,-119.51992,2864,3688,-.0016929059
1,2,5,3,.0077929017,.070966154,.078759059,.00093728688,.0010975664,-119.51992,2864,3688,.0019793962
1,2,5,4,.0077929017,.070966154,.078759059,.00093728688,.0010975664,-119.51992,2864,3688,0
1,2,5,5,.0077929017,.070966154,.078759059,.00093728688,.0010975664,-119.51992,2864,3688,-.0019132132
1,2,5,6,.0077929017,.070966154,.078759059,.00093728688,.0010975664,-119.51992,2864,3688,-.010259944
1,2,5,7,.0077929017,.070966154,.078759059,.00093728688,.0010975664,-119.51992,2864,3688,-.00072872918
1,2,5,8,.0077929017,.070966154,.078759059,.00093728688,.0010975664,-119.51992,2864,3688,.00019144086
1,2,5,9,.0077929017,.070966154,.078759059,.00093728688,.0010975664,-119.51992,2864,3688,-.0003050807
1,2,5,10,.0077929017,.070966154,.078759059,.00093728688,.0010975664,-119.51992,2864,3688,.019680191
1,2,5,11,.0077929017,.070966154,.078759059,.00093728688,.0010975664,-119.51992,2864,3688,.031567767
1,2,5,12,.0077929017,.070966154,.078759059,.00093728688,.0010975664,-119.51992,2864,3688,.010723583
1,2,5,13,.0077929017,.070966154,.078759059,.00093728688,.0010975664,-119.51992,2864,3688,.016259391
1,2,5,14,.0077929017,.070966154,.078759059,.00093728688,.0010975664,-119.51992,2864,3688,.013526475
1,2,6,1,.005443627,.039594438,.045038067,.0020346311,.0021490462,-68.347008,5658,6123,-.000040221046
1,2,6,2,.005443627,.039594438,.045038067,.0020346311,.0021490462,-68.347008,5658,6123,-.0074865427
