0	0	0	1244.2	4018145	445747051
0	0	1	1582.0	2229606	216121629
0	0	2	992.1	1788539	229625422
0	1	0	1182.7	4068025	459379751
0	1	1	1524.0	2229230	222866113
0	1	2	937.2	1838795	236513638
0	2	0	1079.5	3954651	470354278
0	2	1	1410.4	2155046	227908802
0	2	2	847.9	1799605	242445476
0	3	0	1036.4	4051363	483898797
0	3	1	1354.5	2177099	234263594
0	3	2	816.6	1874264	249635203
0	4	0	1000.4	4148552	499291194
0	4	1	1303.9	2188194	241828343
0	4	2	794.0	1960358	257462851
0	5	0	989.6	4334002	515130175
0	5	1	1284.2	2254131	249865879
0	5	2	789.6	2079871	265264296
0	6	0	969.9	4487733	532571698
0	6	1	1246.8	2308567	258799731
0	6	2	779.0	2179166	273771967
0	7	0	918.9	4512476	553328805
0	7	1	1179.6	2315236	269401438
0	7	2	737.5	2197240	283927367
0	8	0	912.3	4755535	575103131
0	8	1	1156.8	2408633	280370978
0	8	2	738.9	2346902	294732153
0	9	0	872.5	4796675	595893124
0	9	1	1083.0	2371495	290889999
0	9	2	722.5	2425180	305003125
0	10	0	854.5	4970869	619823600
0	10	1	1037.8	2417821	303143087
0	10	2	720.5	2553048	316680513
0	11	0	819.7	5016240	639589727
0	11	1	986.3	2447007	312941439
0	11	2	694.9	2569233	326648288
0	12	0	772.7	5004093	657019670
0	12	1	925.2	2460444	321571866
0	12	2	655.3	2543649	335447804
0	13	0	721.8	8490191	1138155349
0	13	1	859.1	4201344	557153335
0	13	2	613.9	4288847	581002014
0	14	0	702.9	9223220	1189473695
0	14	1	833.7	4641020	583040322
0	14	2	596.4	4582200	606433373
1	0	0	1281.1	1776278	179887545
1	0	1	1628.3	976081	86263464
1	0	2	1025.3	800197	93624081
1	1	0	1210.0	1741509	180717123
1	1	1	1556.8	943464	86767646
1	1	2	963.0	798045	93949477
1	2	0	1103.9	1652925	180689458
1	2	1	1440.9	889990	86676383
1	2	2	870.5	762935	94013075
1	3	0	1066.6	1659366	181981842
1	3	1	1396.6	882801	87288636
1	3	2	840.9	776565	94693206
1	4	0	1028.4	1661819	186371805
1	4	1	1341.2	868234	89590198
1	4	2	817.1	793585	96781607
1	5	0	1021.6	1712523	191510530
1	5	1	1327.2	885154	92367507
1	5	2	813.8	827369	99143023
1	6	0	1012.4	1758037	196609473
1	6	1	1306.2	904840	95169350
1	6	2	807.8	853197	101440123
1	7	0	959.1	1725685	201946144
1	7	1	1240.9	892916	98042585
1	7	2	760.2	832769	103903559
1	8	0	949.6	1768462	206803399
1	8	1	1214.8	905347	100531752
1	8	2	758.6	863115	106271647
1	9	0	891.8	1709826	211546123
1	9	1	1111.3	847512	102962539
1	9	2	734.1	862314	108583584
1	10	0	860.3	1718307	217400376
1	10	1	1050.9	837175	105969805
1	10	2	721.4	881132	111430571
1	11	0	815.5	1681571	220510899
1	11	1	987.6	821956	107512139
1	11	2	687.1	859615	112998760
1	12	0	766.0	1634933	221808912
1	12	1	924.7	805764	108176516
1	12	2	645.1	829169	113632396
1	13	0	701.4	2680688	381324367
1	13	1	842.4	1328443	186058248
1	13	2	592.2	1352245	195266119
1	14	0	668.1	2832273	398263717
1	14	1	801.4	1426932	194614976
1	14	2	561.8	1405341	203648741
2	0	0	1181.9	553583	75458528
2	0	1	1490.9	306743	37015751
2	0	2	952.5	246840	38442777
2	1	0	1132.1	582533	79162601
2	1	1	1446.0	317674	38846325
2	1	2	908.9	264859	40316276
2	2	0	1042.2	586561	82558509
2	2	1	1349.4	318002	40452707
2	2	2	829.8	268559	42105802
2	3	0	1001.1	616975	86444420
2	3	1	1296.5	329204	42281061
2	3	2	800.6	287771	44163359
2	4	0	969.2	647162	89550025
2	4	1	1252.8	338752	43761631
2	4	2	780.3	308410	45788394
2	5	0	956.2	686974	93021088
2	5	1	1227.0	352888	45462455
2	5	2	777.1	334086	47558633
2	6	0	922.1	713788	97413526
2	6	1	1172.2	361816	47640364
2	6	2	755.3	351972	49773162
2	7	0	867.8	726186	102175643
2	7	1	1095.8	364318	50005752
2	7	2	714.3	361868	52169891
2	8	0	857.7	780188	107597865
2	8	1	1071.7	385781	52700529
2	8	2	712.0	394407	54897336
2	9	0	826.3	813360	113275032
2	9	1	1010.8	393855	55515425
2	9	2	698.1	419505	57759607
2	10	0	814.0	861699	119428343
2	10	1	975.6	411162	58601348
2	10	2	698.3	450537	60826995
2	11	0	776.2	886469	125026272
2	11	1	922.3	423595	61333915
2	11	2	669.2	462874	63692357
2	12	0	724.0	896881	129802957
2	12	1	854.9	431349	63629798
2	12	2	624.8	465532	66173159
2	13	0	680.1	1564091	226263983
2	13	1	800.8	759883	110837217
2	13	2	586.7	804208	115426766
2	14	0	661.5	1727634	237265968
2	14	1	776.5	853536	116363200
2	14	2	569.0	874098	120902768
3	0	0	1238.9	1221516	138072787
3	0	1	1580.6	683887	67195231
3	0	2	981.5	537629	70877556
3	1	0	1182.2	1258991	144182782
3	1	1	1530.6	697672	70156270
3	1	2	929.4	561319	74026512
3	2	0	1076.8	1235884	149129274
3	2	1	1413.9	681189	72418924
3	2	2	839.0	554695	76710350
3	3	0	1030.8	1280667	154747860
3	3	1	1350.6	694878	75038204
3	3	2	807.8	585789	79709656
3	4	0	994.6	1324025	160204548
3	4	1	1299.5	704124	77656222
3	4	2	785.6	619901	82548326
3	5	0	983.0	1393028	165490391
3	5	1	1280.9	730029	80274156
3	5	2	780.6	662999	85216235
3	6	0	959.9	1449578	171476712
3	6	1	1235.4	746988	83267973
3	6	2	770.7	702590	88208739
3	7	0	912.2	1477933	178693797
3	7	1	1170.6	757223	86911427
3	7	2	733.2	720710	91782370
3	8	0	909.1	1579564	186654819
3	8	1	1151.4	798518	90920254
3	8	2	737.6	781046	95734565
3	9	0	880.0	1625574	194056903
3	9	1	1094.2	805778	94686493
3	9	2	727.4	819796	99370410
3	10	0	868.3	1710482	203273895
3	10	1	1056.4	835545	99429334
3	10	2	730.1	874937	103844561
3	11	0	839.8	1750171	211543987
3	11	1	1012.1	857625	103559568
3	11	2	710.0	892546	107984419
3	12	0	795.6	1763549	219614866
3	12	1	953.6	871283	107588680
3	12	2	673.0	892266	112026186
3	13	0	750.1	3019715	381065815
3	13	1	892.8	1500065	186727798
3	13	2	637.0	1519650	194338017
3	14	0	740.9	3310452	397833048
3	14	1	877.5	1671605	195135745
3	14	2	628.5	1638847	202697303
4	0	0	1217.2	466768	52328191
4	0	1	1557.2	262895	25647183
4	0	2	957.0	203873	26681008
4	1	0	1167.3	484992	55317245
4	1	1	1515.4	270420	27095872
4	1	2	910.8	214572	28221373
4	2	0	1066.2	479281	57977037
4	2	1	1400.8	265865	28360788
4	2	2	825.5	213416	29616249
4	3	0	1012.3	494355	60724675
4	3	1	1327.6	270216	29655693
4	3	2	788.5	224139	31068982
4	4	0	980.4	515546	63164816
4	4	1	1285.0	277084	30820292
4	4	2	767.4	238462	32344524
4	5	0	963.9	541477	65108166
4	5	1	1257.0	286060	31761761
4	5	2	760.9	255417	33346405
4	6	0	944.1	566330	67071987
4	6	1	1219.2	294923	32722044
4	6	2	751.8	271407	34349943
4	7	0	900.0	582672	70513221
4	7	1	1156.8	300779	34441674
4	7	2	719.9	281893	36071547
4	8	0	900.7	627321	74047048
4	8	1	1142.2	318987	36218443
4	8	2	729.2	308334	37828605
4	9	0	872.8	647915	77015066
4	9	1	1089.2	324350	37725542
4	9	2	717.1	323565	39289524
4	10	0	867.0	680381	79720986
4	10	1	1052.1	333939	39142600
4	10	2	728.9	346442	40578386
4	11	0	845.9	698029	82508569
4	11	1	1015.7	343831	40535817
4	11	2	716.0	354198	41972752
4	12	0	805.4	708730	85792935
4	12	1	961.2	352048	42176872
4	12	2	683.1	356682	43616063
4	13	0	764.0	1225697	149501184
4	13	1	903.4	612953	73530072
4	13	2	650.9	612744	75971112
4	14	0	756.0	1352861	156110962
4	14	1	890.3	688947	76926401
4	14	2	643.4	663914	79184561
5	0	0	1254.9	1733794	163012458
5	0	1	1586.9	995314	80106595
5	0	2	981.1	738480	82905863
5	1	0	1197.4	1774039	171061604
5	1	1	1544.2	1012751	84076802
5	1	2	922.3	761288	86984802
5	2	0	1089.6	1727812	178576811
5	2	1	1425.6	981849	87629636
5	2	2	830.8	745963	90947175
5	3	0	1034.0	1758757	185944151
5	3	1	1353.8	984826	91121464
5	3	2	791.5	773931	94822687
5	4	0	992.7	1800476	191291756
5	4	1	1300.5	989860	93659732
5	4	2	764.4	810616	97632024
5	5	0	980.8	1871356	194043303
5	5	1	1278.8	1008654	94969296
5	5	2	763.0	862702	99074007
5	6	0	964.8	1927126	196166831
5	6	1	1250.2	1022706	96013433
5	6	2	756.7	904420	100153398
5	7	0	926.5	1958720	202380316
5	7	1	1197.7	1028833	99241389
5	7	2	730.1	929887	103138927
5	8	0	927.2	2080492	210662443
5	8	1	1183.5	1074839	103606481
5	8	2	739.9	1005653	107055962
5	9	0	903.9	2144253	218371561
5	9	1	1132.0	1088742	107688451
5	9	2	734.4	1055511	110683110
5	10	0	894.3	2230902	225137634
5	10	1	1093.0	1113025	111386215
5	10	2	742.2	1117877	113751419
5	11	0	875.5	2272005	230948697
5	11	1	1055.3	1135062	114546029
5	11	2	733.3	1136943	116402668
5	12	0	839.4	2293224	237904111
5	12	1	1001.0	1152615	118239448
5	12	2	707.4	1140609	119664663
5	13	0	805.7	3945319	407490458
5	13	1	951.6	2002799	202829196
5	13	2	682.8	1942520	204661262
5	14	0	801.0	4269873	413931589
5	14	1	939.6	2205514	206296174
5	14	2	679.7	2064359	207635415
6	0	0	1242.9	370551	38135812
6	0	1	1567.8	208872	18746806
6	0	2	984.6	161679	19389006
6	1	0	1179.4	380602	40287096
6	1	1	1514.8	212996	19790925
6	1	2	923.6	167606	20496171
6	2	0	1071.3	373415	42097052
6	2	1	1396.5	208334	20637345
6	2	2	829.8	165081	21459707
6	3	0	1021.9	386182	43966969
6	3	1	1326.3	211818	21527104
6	3	2	797.9	174364	22439865
6	4	0	980.2	398679	45356551
6	4	1	1276.2	215319	22194391
6	4	2	767.2	183360	23162160
6	5	0	969.0	419756	46409122
6	5	1	1254.1	222339	22712646
6	5	2	766.2	197417	23696476
6	6	0	944.5	435413	47688273
6	6	1	1216.4	227948	23353813
6	6	2	750.9	207465	24334460
6	7	0	898.6	443581	49531298
6	7	1	1149.5	229369	24287671
6	7	2	720.0	214212	25243627
6	8	0	893.9	472655	51658740
6	8	1	1129.9	240781	25383445
6	8	2	723.6	231874	26275295
6	9	0	867.1	489109	53511776
6	9	1	1077.0	245415	26340136
6	9	2	712.5	243694	27171640
6	10	0	859.9	512502	55249460
6	10	1	1041.9	252226	27252387
6	10	2	721.5	260276	27997073
6	11	0	835.4	522289	57069923
6	11	1	1002.9	257925	28197806
6	11	2	704.8	264364	28872117
6	12	0	798.8	530802	59140298
6	12	1	950.8	263566	29256576
6	12	2	676.9	267236	29883722
6	13	0	759.9	915934	101976474
6	13	1	898.5	459533	50480709
6	13	2	645.8	456401	51495765
6	14	0	757.9	1002680	104601488
6	14	1	889.4	511084	51831776
6	14	2	644.9	491596	52769712
