0	0	2	27	212.7	48911	21553623
0	0	3	0	2545.8	228639	10903712
0	0	3	1	2518.9	231726	11098798
0	0	3	2	2443.9	230072	11288986
0	0	3	3	2483.2	238897	11485644
0	0	3	4	2410.3	236579	11637755
0	0	3	5	2359.6	236750	11801469
0	0	3	6	2303.8	235753	11930620
0	0	3	7	2268.5	236584	12015306
0	0	3	8	2204.2	234202	12083894
0	0	3	9	2156.8	232597	12136095
0	0	3	10	2073.6	226738	12205304
0	0	3	11	1993.8	220830	12279640
0	0	3	12	1960.3	219857	12359361
0	0	3	13	1881.7	214615	12482200
0	0	3	14	1756.4	203361	12607072
0	0	3	15	1715.6	202357	12762631
0	0	3	16	1618.4	195509	12948038
0	0	3	17	1546.3	191090	13195945
0	0	3	18	1515.7	191887	13565999
0	0	3	19	1451.0	187908	13877638
0	0	3	20	1416.6	187785	14179048
0	0	3	21	1390.4	188556	14476871
0	0	3	22	1360.1	190543	15155312
0	0	3	23	1365.0	196413	15688155
0	0	3	24	1344.4	198501	16206197
0	0	3	25	1356.0	204890	16689040
0	0	3	26	1333.4	206692	17186821
0	0	3	27	1337.1	212656	17691604
0	1	0	0	14.9	732	5015295
0	1	0	1	16.1	800	5021634
0	1	0	2	16.5	829	5058131
0	1	0	3	16.7	843	5073627
0	1	0	4	16.1	816	5095250
0	1	0	5	17.0	858	5125900
0	1	0	6	15.6	791	5154474
0	1	0	7	15.0	761	5187029
0	1	0	8	15.7	796	5216651
0	1	0	9	15.0	758	5237039
0	1	0	10	14.5	735	5265145
0	1	0	11	15.5	783	5306942
0	1	0	12	15.8	797	5359856
0	1	0	13	15.7	797	5401756
0	1	0	14	15.5	790	5490118
0	1	0	15	16.7	852	5568359
0	1	0	16	16.5	833	5648577
0	1	0	17	16.5	856	5722959
0	1	0	18	16.9	889	5804250
0	1	0	19	15.0	797	5880739
0	1	0	20	14.2	773	5955139
0	1	0	21	13.7	764	6056934
0	1	0	22	13.0	741	6156395
0	1	0	23	14.1	820	6250523
0	1	0	24	13.5	792	6335429
0	1	0	25	13.1	790	6411234
0	1	0	26	13.5	827	6488259
0	1	0	27	14.0	872	6546200
0	1	1	0	143.6	3341	2528682
0	1	1	1	152.4	3710	2653867
0	1	1	2	148.9	3816	2788282
0	1	1	3	144.5	3891	2912856
0	1	1	4	142.2	4034	3041771
0	1	1	5	142.2	4226	3170618
0	1	1	6	129.3	4051	3303463
0	1	1	7	128.6	4192	3411052
0	1	1	8	127.3	4307	3514212
0	1	1	9	119.4	4189	3609757
0	1	1	10	112.2	4041	3682131
0	1	1	11	112.9	4158	3732194
0	1	1	12	112.0	4215	3767249
0	1	1	13	113.5	4346	3791021
0	1	1	14	108.2	4205	3811983
0	1	1	15	107.0	4206	3835847
0	1	1	16	102.8	4086	3862155
0	1	1	17	100.2	3979	3866449
0	1	1	18	93.7	3720	3858366
0	1	1	19	97.0	3838	3836895
0	1	1	20	92.3	3652	3807766
0	1	1	21	92.1	3598	3771170
0	1	1	22	93.9	3632	3750292
0	1	1	23	94.3	3615	3731330
0	1	1	24	91.8	3493	3721360
0	1	1	25	92.5	3502	3733837
0	1	1	26	98.7	3747	3749058
0	1	1	27	94.6	3601	3776506
0	1	2	0	615.0	8719	1370272
0	1	2	1	632.9	9115	1394222
0	1	2	2	611.7	8972	1427876
0	1	2	3	641.8	9598	1464831
0	1	2	4	595.0	9079	1501752
0	1	2	5	598.8	9358	1543020
0	1	2	6	580.5	9259	1577656
0	1	2	7	573.1	9500	1652972
0	1	2	8	545.6	9423	1731585
0	1	2	9	531.8	9599	1821388
0	1	2	10	503.6	9504	1917597
0	1	2	11	487.1	9581	2012660
0	1	2	12	488.4	10058	2106469
0	1	2	13	472.2	10203	2204684
0	1	2	14	452.6	10273	2314503
0	1	2	15	447.0	10664	2431805
0	1	2	16	427.6	10697	2551126
0	1	2	17	412.7	10874	2676760
0	1	2	18	386.5	10678	2798131
0	1	2	19	383.6	11116	2922004
0	1	2	20	361.9	11031	3053264
0	1	2	21	354.5	11251	3158862
0	1	2	22	359.4	11726	3233930
0	1	2	23	352.6	11802	3303693
0	1	2	24	348.7	11954	3369374
0	1	2	25	354.1	12411	3424965
0	1	2	26	357.0	12725	3463604
0	1	2	27	362.5	13139	3490547
0	1	3	0	2586.2	21036	941732
0	1	3	1	2705.3	22399	956394
0	1	3	2	2641.5	22199	971476
0	1	3	3	2670.0	22857	987285
0	1	3	4	2581.7	22388	1001266
0	1	3	5	2596.0	22923	1016447
0	1	3	6	2498.8	22312	1031312
0	1	3	7	2439.7	22109	1044073
0	1	3	8	2443.6	22515	1057730
0	1	3	9	2391.7	22377	1069261
0	1	3	10	2309.8	21871	1083133
0	1	3	11	2295.2	21870	1100866
0	1	3	12	2231.7	21393	1117934
0	1	3	13	2200.1	21462	1138812
0	1	3	14	2067.4	20350	1158912
0	1	3	15	1980.3	20033	1187139
0	1	3	16	1932.1	20044	1212605
0	1	3	17	1823.5	19390	1241617
0	1	3	18	1777.1	19543	1279072
0	1	3	19	1677.1	19052	1316124
0	1	3	20	1622.6	19011	1359243
0	1	3	21	1535.0	18758	1405038
0	1	3	22	1517.1	19380	1477920
0	1	3	23	1514.2	20207	1550936
0	1	3	24	1499.9	20899	1629137
0	1	3	25	1490.5	21827	1713384
0	1	3	26	1473.1	22654	1796611
0	1	3	27	1473.9	23705	1874918
0	2	0	0	6.8	21	315756
0	2	0	1	5.5	17	318893
0	2	0	2	6.6	21	322918
0	2	0	3	6.2	20	326846
0	2	0	4	5.3	17	331307
0	2	0	5	7.6	25	336369
0	2	0	6	5.2	17	342874
0	2	0	7	8.0	26	348469
0	2	0	8	8.1	27	355309
0	2	0	9	5.6	19	362697
0	2	0	10	6.6	23	370418
0	2	0	11	7.2	25	373715
0	2	0	12	10.8	38	377096
0	2	0	13	10.8	36	379953
0	2	0	14	12.2	41	383843
0	2	0	15	11.4	38	387653
0	2	0	16	8.1	27	390624
0	2	0	17	14.1	47	393181
0	2	0	18	9.6	35	394927
0	2	0	19	11.1	39	396082
0	2	0	20	8.1	30	397049
0	2	0	21	11.6	42	401495
0	2	0	22	13.5	50	405919
0	2	0	23	9.8	37	410657
0	2	0	24	11.2	43	414649
0	2	0	25	10.6	43	418255
0	2	0	26	10.9	44	421036
0	2	0	27	12.3	48	422588
0	2	1	0	62.8	99	167619
0	2	1	1	48.2	81	175530
0	2	1	2	60.1	104	184356
0	2	1	3	66.9	123	193139
0	2	1	4	70.7	135	201779
0	2	1	5	60.2	123	211186
0	2	1	6	60.4	128	220720
0	2	1	7	72.4	159	228760
0	2	1	8	69.0	160	237419
0	2	1	9	57.3	138	246216
0	2	1	10	62.8	157	253990
0	2	1	11	68.0	173	256059
0	2	1	12	58.9	152	257025
0	2	1	13	71.7	187	257288
0	2	1	14	59.7	157	257778
0	2	1	15	66.4	177	257669
0	2	1	16	77.0	205	258450
0	2	1	17	68.4	182	257466
0	2	1	18	68.2	183	255929
0	2	1	19	76.7	204	254113
0	2	1	20	82.4	214	250904
0	2	1	21	69.7	180	247549
0	2	1	22	65.7	166	245051
0	2	1	23	79.4	199	242149
0	2	1	24	76.2	187	240063
0	2	1	25	73.7	179	239423
0	2	1	26	78.8	189	239530
0	2	1	27	71.2	174	240707
0	2	2	0	308.1	261	84288
0	2	2	1	298.2	263	87547
0	2	2	2	330.4	301	91032
0	2	2	3	328.3	312	95276
0	2	2	4	274.6	272	99626
0	2	2	5	292.4	301	103759
0	2	2	6	270.4	291	109114
0	2	2	7	332.0	378	115995
0	2	2	8	304.6	366	122935
0	2	2	9	253.4	322	129941
0	2	2	10	255.1	346	139236
0	2	2	11	270.6	382	146055
0	2	2	12	257.3	383	152780
0	2	2	13	269.6	421	159428
0	2	2	14	238.0	390	166561
0	2	2	15	254.6	436	173843
0	2	2	16	247.9	442	180740
0	2	2	17	229.1	429	187831
0	2	2	18	236.4	458	194694
0	2	2	19	218.5	441	201110
0	2	2	20	231.3	485	208413
0	2	2	21	230.4	501	215209
0	2	2	22	224.8	497	219198
0	2	2	23	238.2	539	223671
0	2	2	24	246.5	570	227547
0	2	2	25	273.4	643	230414
0	2	2	26	234.1	553	231844
0	2	2	27	241.3	577	232735
0	2	3	0	1411.1	498	43425
0	2	3	1	1528.6	540	44658
0	2	3	2	1528.5	575	45945
0	2	3	3	1513.3	582	47154
0	2	3	4	1529.8	608	48277
0	2	3	5	1395.7	593	49506
0	2	3	6	1445.0	598	51104
0	2	3	7	1809.8	755	52095
0	2	3	8	1698.8	725	53353
0	2	3	9	1735.3	783	54588
0	2	3	10	1564.0	770	59075
0	2	3	11	1498.7	750	61193
0	2	3	12	1591.0	799	63376
0	2	3	13	1620.6	830	65847
0	2	3	14	1512.3	806	68425
0	2	3	15	1380.8	763	71555
0	2	3	16	1337.5	792	74363
0	2	3	17	1306.2	801	77626
0	2	3	18	1206.4	780	81412
0	2	3	19	1242.8	838	85085
0	2	3	20	1150.9	788	88684
0	2	3	21	1186.2	889	93221
0	2	3	22	1165.6	936	100482
0	2	3	23	1145.5	987	107048
0	2	3	24	1102.6	1010	113927
0	2	3	25	1075.8	1049	120913
0	2	3	26	1125.6	1161	127755
0	2	3	27	1113.1	1224	134406
0	3	0	0	3.6	49	1313641
0	3	0	1	3.6	50	1378170
0	3	0	2	4.5	66	1442476
0	3	0	3	4.5	70	1501546
0	3	0	4	4.9	79	1550475
0	3	0	5	3.7	61	1604775
0	3	0	6	4.0	68	1663549
0	3	0	7	4.3	75	1725151
0	3	0	8	3.0	54	1780359
0	3	0	9	3.5	65	1867358
0	3	0	10	3.4	67	1963282
0	3	0	11	3.2	68	2042592
0	3	0	12	4.0	86	2115941
0	3	0	13	3.5	79	2173172
0	3	0	14	3.9	92	2227530
0	3	0	15	3.8	91	2277485
0	3	0	16	3.8	92	2328814
0	3	0	17	3.3	82	2368763
0	3	0	18	3.4	84	2408840
0	3	0	19	4.1	103	2446099
0	3	0	20	3.7	94	2485515
0	3	0	21	4.0	105	2555744
0	3	0	22	3.9	106	2632476
0	3	0	23	3.5	98	2711555
0	3	0	24	3.6	107	2795620
0	3	0	25	3.7	112	2882085
0	3	0	26	3.5	110	2970543
0	3	0	27	3.0	96	3034562
0	3	1	0	31.9	226	760103
0	3	1	1	29.5	222	811963
0	3	1	2	33.1	266	869989
0	3	1	3	31.2	272	929299
0	3	1	4	32.9	306	986222
0	3	1	5	27.9	279	1042889
0	3	1	6	32.7	346	1101861
0	3	1	7	30.5	340	1153663
0	3	1	8	29.5	345	1206481
0	3	1	9	28.8	353	1259549
0	3	1	10	25.9	332	1316376
0	3	1	11	27.4	367	1365416
0	3	1	12	29.0	403	1409326
0	3	1	13	27.3	393	1454910
0	3	1	14	25.6	381	1504445
0	3	1	15	26.7	410	1557982
0	3	1	16	25.3	402	1612331
0	3	1	17	26.4	432	1665908
0	3	1	18	24.0	405	1715672
0	3	1	19	24.6	430	1763585
0	3	1	20	22.4	400	1805503
0	3	1	21	24.6	451	1852130
0	3	1	22	25.4	478	1895528
0	3	1	23	24.0	459	1931437
0	3	1	24	25.4	499	1975848
0	3	1	25	23.8	482	2033065
0	3	1	26	25.3	528	2091999
0	3	1	27	23.2	501	2159602
0	3	2	0	166.9	586	350923
0	3	2	1	176.5	663	375917
0	3	2	2	173.7	700	403588
0	3	2	3	157.3	680	434187
0	3	2	4	173.0	799	464763
0	3	2	5	159.3	787	498482
0	3	2	6	163.4	865	534983
0	3	2	7	156.4	893	578597
0	3	2	8	155.9	956	622856
0	3	2	9	144.2	945	669567
0	3	2	10	138.5	978	720532
0	3	2	11	125.4	942	767082
0	3	2	12	119.6	958	815263
0	3	2	13	121.4	1033	865030
0	3	2	14	109.5	990	915796
0	3	2	15	116.8	1124	970483
0	3	2	16	112.9	1150	1025009
0	3	2	17	103.6	1114	1079381
0	3	2	18	103.4	1178	1136874
0	3	2	19	104.3	1250	1190427
0	3	2	20	94.3	1194	1248612
0	3	2	21	92.5	1222	1298994
0	3	2	22	96.8	1326	1343917
0	3	2	23	103.7	1481	1393249
0	3	2	24	99.9	1470	1440700
0	3	2	25	97.5	1485	1482941
0	3	2	26	96.1	1514	1526393
0	3	2	27	98.1	1585	1563298
0	3	3	0	1487.6	2243	199765
0	3	3	1	1529.7	2490	213677
0	3	3	2	1519.1	2656	229147
0	3	3	3	1547.0	2872	244980
0	3	3	4	1466.0	2931	260418
0	3	3	5	1466.7	3122	276788
0	3	3	6	1403.5	3211	293865
0	3	3	7	1361.8	3314	311316
0	3	3	8	1366.6	3512	329442
0	3	3	9	1360.3	3687	347232
0	3	3	10	1237.2	3696	370860
0	3	3	11	1167.6	3694	392267
0	3	3	12	1195.4	3967	415343
0	3	3	13	1105.1	3885	439538
0	3	3	14	1034.3	3819	464829
0	3	3	15	989.5	3951	493545
0	3	3	16	959.6	4040	521105
0	3	3	17	886.4	3961	550053
0	3	3	18	885.1	4189	580393
0	3	3	19	853.1	4293	612551
0	3	3	20	832.3	4418	647077
0	3	3	21	753.7	4311	688400
0	3	3	22	751.3	4601	738250
0	3	3	23	772.5	5114	790928
0	3	3	24	705.2	5029	847371
0	3	3	25	716.4	5512	908692
0	3	3	26	685.1	5668	964837
0	3	3	27	701.9	6222	1022372
0	4	0	0	4.8	226	4727122
0	4	0	1	4.5	221	4889471
0	4	0	2	4.7	236	5068393
0	4	0	3	4.7	250	5265271
0	4	0	4	4.9	275	5469781
0	4	0	5	4.8	277	5687497
0	4	0	6	4.6	276	5924816
0	4	0	7	4.5	281	6207803
0	4	0	8	4.2	275	6497184
0	4	0	9	4.4	292	6794630
0	4	0	10	4.1	286	7113773
0	4	0	11	4.2	302	7334557
0	4	0	12	4.5	336	7552981
0	4	0	13	4.5	345	7739181
0	4	0	14	4.4	345	7931044
0	4	0	15	4.5	363	8129792
0	4	0	16	4.7	390	8343788
0	4	0	17	4.5	381	8545841
0	4	0	18	4.2	359	8747904
0	4	0	19	4.2	373	8935018
0	4	0	20	4.4	390	9090506
0	4	0	21	4.2	381	9188486
0	4	0	22	4.1	376	9285120
0	4	0	23	3.7	347	9381455
0	4	0	24	4.3	405	9493246
0	4	0	25	4.4	415	9604051
0	4	0	26	4.2	400	9735773
0	4	0	27	5.0	481	9843606
0	4	1	0	44.8	786	1959271
0	4	1	1	43.4	802	2089952
0	4	1	2	45.2	901	2226251
0	4	1	3	42.4	899	2368805
0	4	1	4	40.2	908	2518524
0	4	1	5	40.3	981	2682671
0	4	1	6	38.7	1003	2858877
0	4	1	7	38.9	1054	3020048
0	4	1	8	38.4	1106	3199119
0	4	1	9	35.6	1103	3382411
0	4	1	10	33.3	1089	3582972
0	4	1	11	32.5	1130	3765679
0	4	1	12	34.1	1246	3940649
0	4	1	13	33.5	1291	4112910
0	4	1	14	34.5	1395	4285657
0	4	1	15	33.0	1407	4472637
0	4	1	16	31.8	1414	4655017
0	4	1	17	32.4	1498	4825739
0	4	1	18	28.9	1392	4993902
0	4	1	19	29.9	1490	5150310
0	4	1	20	27.5	1416	5287230
0	4	1	21	27.9	1474	5409655
0	4	1	22	26.7	1446	5529653
0	4	1	23	27.0	1501	5648353
0	4	1	24	27.6	1557	5759348
0	4	1	25	28.2	1638	5906496
0	4	1	26	27.2	1614	6042362
0	4	1	27	27.6	1681	6180918
0	4	2	0	273.0	2560	917397
0	4	2	1	253.5	2461	949653
0	4	2	2	257.7	2574	981614
0	4	2	3	243.2	2510	1021964
0	4	2	4	240.8	2564	1061697
0	4	2	5	240.8	2662	1107710
0	4	2	6	244.7	2818	1160884
0	4	2	7	219.6	2667	1234556
0	4	2	8	214.3	2751	1309883
0	4	2	9	213.6	2908	1393184
0	4	2	10	200.4	2896	1491626
0	4	2	11	191.0	2936	1590432
0	4	2	12	199.0	3239	1691741
0	4	2	13	185.5	3217	1797824
0	4	2	14	177.5	3265	1913588
0	4	2	15	177.2	3497	2045128
0	4	2	16	165.2	3487	2179244
0	4	2	17	161.5	3629	2320158
0	4	2	18	154.0	3689	2464725
0	4	2	19	154.7	3946	2615256
0	4	2	20	145.0	3942	2782728
0	4	2	21	138.1	3980	2934408
0	4	2	22	138.8	4193	3080628
0	4	2	23	141.4	4483	3230515
0	4	2	24	136.6	4558	3390298
0	4	2	25	141.6	4974	3556300
0	4	2	26	140.1	5163	3713645
0	4	2	27	138.7	5348	3866552
0	4	3	0	1724.1	6628	476711
0	4	3	1	1747.7	6967	497028
0	4	3	2	1677.4	7004	517530
0	4	3	3	1737.1	7479	541542
0	4	3	4	1716.8	7669	565281
0	4	3	5	1710.2	7938	591102
0	4	3	6	1711.0	8253	617489
0	4	3	7	1693.6	8544	640435
0	4	3	8	1657.2	8706	665908
0	4	3	9	1673.8	9162	693335
0	4	3	10	1582.6	9200	736045
0	4	3	11	1591.1	9744	772036
0	4	3	12	1545.7	9910	807985
0	4	3	13	1463.1	9929	847798
0	4	3	14	1385.9	9895	888392
0	4	3	15	1406.4	10552	933069
0	4	3	16	1285.2	10144	977134
0	4	3	17	1201.1	10060	1023868
0	4	3	18	1120.5	9972	1077032
0	4	3	19	1102.7	10417	1134026
0	4	3	20	1062.2	10603	1197549
0	4	3	21	989.1	10616	1264333
0	4	3	22	984.0	11234	1345566
0	4	3	23	983.5	11986	1429760
0	4	3	24	950.8	12301	1517127
0	4	3	25	952.8	13148	1612360
0	4	3	26	931.5	13697	1711555
0	4	3	27	928.1	14426	1811719
1	0	0	0	2.5	746	28528350
1	0	0	1	2.8	848	28097868
1	0	0	2	2.8	824	27655328
1	0	0	3	3.0	872	27225497
1	0	0	4	3.0	854	26832511
1	0	0	5	3.0	842	26472333
1	0	0	6	2.8	776	26099423
1	0	0	7	3.4	911	25764865
1	0	0	8	3.3	857	25467077
1	0	0	9	3.2	831	25152552
1	0	0	10	2.9	743	24927434
1	0	0	11	3.1	777	24810934
1	0	0	12	2.9	718	24721277
1	0	0	13	3.3	813	24656198
1	0	0	14	3.0	741	24586657
1	0	0	15	3.0	718	24489020
1	0	0	16	3.0	722	24391850
1	0	0	17	3.2	767	24368464
1	0	0	18	2.9	695	24390567
1	0	0	19	2.8	663	24414808
1	0	0	20	2.9	692	24415382
1	0	0	21	2.9	712	24485323
1	0	0	22	3.0	732	24509836
1	0	0	23	2.9	724	24513847
1	0	0	24	3.1	756	24499843
1	0	0	25	3.3	830	24426887
1	0	0	26	3.0	749	24342266
1	0	0	27	3.4	837	24212885
1	0	1	0	17.8	3423	20192634
1	0	1	1	18.6	3685	20785509
1	0	1	2	17.9	3717	21399921
1	0	1	3	19.0	4059	21825809
1	0	1	4	19.3	4236	22317980
1	0	1	5	18.8	4253	22818570
1	0	1	6	19.3	4502	23354647
1	0	1	7	19.2	4485	23406893
1	0	1	8	19.1	4508	23544233
1	0	1	9	19.4	4607	23649565
1	0	1	10	18.8	4503	23660376
1	0	1	11	19.6	4711	23553835
1	0	1	12	20.8	4998	23371417
1	0	1	13	21.3	5128	23118114
1	0	1	14	20.9	4992	22857739
1	0	1	15	20.7	4944	22617138
1	0	1	16	20.9	4939	22361352
1	0	1	17	20.8	4847	21940579
1	0	1	18	21.2	4834	21433349
1	0	1	19	20.3	4516	20913215
1	0	1	20	20.6	4502	20393727
1	0	1	21	20.9	4429	19847184
1	0	1	22	21.2	4374	19391679
1	0	1	23	20.7	4164	18977981
1	0	1	24	21.2	4145	18615347
1	0	1	25	21.7	4180	18386794
1	0	1	26	21.8	4139	18257463
1	0	1	27	21.1	3961	18168432
1	0	2	0	130.6	19859	13729912
1	0	2	1	129.1	19518	13747065
1	0	2	2	125.4	18843	13821555
1	0	2	3	126.7	19072	14059838
1	0	2	4	123.8	18647	14251273
1	0	2	5	122.9	18597	14441021
1	0	2	6	121.0	18380	14596507
1	0	2	7	118.2	18474	15280983
1	0	2	8	112.9	18215	15828882
1	0	2	9	110.1	18299	16375631
1	0	2	10	105.7	17959	16861737
1	0	2	11	102.7	17923	17393886
1	0	2	12	99.5	18072	17954301
1	0	2	13	95.6	18035	18514082
1	0	2	14	90.9	17724	19101055
1	0	2	15	89.2	17972	19702814
1	0	2	16	87.5	18134	20265075
1	0	2	17	82.9	17811	20810277
1	0	2	18	82.8	18194	21233910
1	0	2	19	79.9	18030	21698434
1	0	2	20	78.8	18251	22188568
1	0	2	21	79.0	18772	22626504
1	0	2	22	79.2	18769	22613219
1	0	2	23	79.4	18876	22680930
1	0	2	24	81.9	19555	22739495
1	0	2	25	84.0	20225	22729070
1	0	2	26	85.2	20481	22582705
1	0	2	27	84.6	20348	22372400
1	0	3	0	1688.2	269920	16188762
1	0	3	1	1676.9	275894	16427715
1	0	3	2	1627.2	274742	16646926
1	0	3	3	1663.7	288109	16852645
1	0	3	4	1627.2	287837	16992710
1	0	3	5	1604.3	289744	17123133
1	0	3	6	1565.9	288127	17220163
1	0	3	7	1548.6	289660	17258443
1	0	3	8	1522.1	289229	17264592
1	0	3	9	1505.3	290533	17251054
1	0	3	10	1452.4	283830	17254562
1	0	3	11	1412.3	277991	17222458
1	0	3	12	1374.7	272316	17196508
1	0	3	13	1326.6	265388	17218172
1	0	3	14	1242.8	250219	17236937
1	0	3	15	1215.2	247988	17292854
1	0	3	16	1142.1	236461	17394030
1	0	3	17	1084.5	227851	17561832
1	0	3	18	1063.8	226626	17860276
1	0	3	19	997.3	214932	18100054
1	0	3	20	971.4	212619	18329544
1	0	3	21	949.6	210126	18548308
1	0	3	22	925.0	207853	19180832
1	0	3	23	918.1	208629	19663808
1	0	3	24	900.6	206860	20158701
1	0	3	25	919.0	213015	20610961
1	0	3	26	889.6	208132	21106831
1	0	3	27	890.6	210773	21614513
1	1	0	0	8.6	473	5383082
1	1	0	1	8.8	485	5390886
1	1	0	2	9.0	501	5405860
1	1	0	3	9.1	507	5419695
1	1	0	4	10.2	567	5437466
1	1	0	5	9.2	510	5461053
1	1	0	6	9.7	540	5483186
1	1	0	7	9.2	510	5510992
1	1	0	8	9.0	501	5536531
1	1	0	9	8.9	491	5551444
1	1	0	10	9.5	525	5569204
1	1	0	11	9.1	500	5598893
1	1	0	12	9.0	495	5644930
1	1	0	13	9.4	523	5694314
1	1	0	14	8.8	491	5766623
1	1	0	15	8.8	489	5834868
1	1	0	16	8.8	489	5898346
1	1	0	17	8.4	473	5969004
1	1	0	18	9.2	526	6042941
1	1	0	19	8.6	492	6117158
1	1	0	20	7.8	459	6178747
1	1	0	21	8.1	480	6248181
1	1	0	22	7.0	423	6309676
1	1	0	23	7.2	438	6368763
1	1	0	24	7.8	486	6418769
1	1	0	25	7.8	490	6459359
1	1	0	26	7.7	490	6504213
1	1	0	27	7.5	480	6535195
1	1	1	0	63.4	1738	2969580
1	1	1	1	69.6	1993	3110399
1	1	1	2	69.3	2094	3254668
1	1	1	3	70.1	2227	3391619
1	1	1	4	70.2	2332	3534215
1	1	1	5	68.3	2383	3673424
1	1	1	6	67.3	2469	3817311
1	1	1	7	61.7	2347	3927825
1	1	1	8	66.3	2595	4029069
1	1	1	9	63.4	2556	4120748
1	1	1	10	61.6	2538	4188783
1	1	1	11	62.1	2611	4239738
1	1	1	12	60.8	2603	4275945
1	1	1	13	61.8	2688	4303461
1	1	1	14	59.0	2597	4317124
1	1	1	15	55.6	2470	4339192
1	1	1	16	55.0	2466	4361640
1	1	1	17	50.5	2269	4358901
1	1	1	18	53.2	2385	4344497
1	1	1	19	49.9	2227	4314332
1	1	1	20	49.8	2200	4275899
1	1	1	21	46.3	2028	4236232
1	1	1	22	48.0	2091	4213307
1	1	1	23	47.3	2041	4192242
1	1	1	24	48.8	2083	4180352
1	1	1	25	48.6	2073	4189713
1	1	1	26	48.1	2053	4203752
1	1	1	27	48.9	2096	4229760
1	1	2	0	318.8	5845	1734690
1	1	2	1	322.6	5959	1757899
1	1	2	2	335.5	6268	1792089
1	1	2	3	323.6	6138	1829304
1	1	2	4	307.5	5921	1870134
1	1	2	5	300.7	5917	1914957
1	1	2	6	309.1	6176	1952848
1	1	2	7	291.3	6011	2034317
1	1	2	8	283.9	6076	2120568
1	1	2	9	267.7	5956	2219830
1	1	2	10	261.4	6039	2320523
1	1	2	11	260.3	6239	2426260
1	1	2	12	252.0	6308	2534471
1	1	2	13	246.6	6444	2645045
1	1	2	14	227.6	6240	2769919
1	1	2	15	223.9	6415	2898648
1	1	2	16	208.3	6250	3030869
1	1	2	17	199.6	6281	3169689
1	1	2	18	200.4	6584	3300360
1	1	2	19	190.2	6546	3437516
1	1	2	20	180.5	6517	3582167
1	1	2	21	174.8	6575	3706601
1	1	2	22	174.4	6747	3794681
1	1	2	23	178.0	7051	3874783
1	1	2	24	177.3	7180	3948713
1	1	2	25	176.6	7320	4010598
