0	1	6	1	0	6.5	3232	49850770
0	1	6	1	1	7.6	544	7172225
0	1	7	0	0	20.7	2912	14063324
0	1	7	0	1	21.9	598	2733719
0	1	7	1	0	10.1	4772	47482406
0	1	7	1	1	11.9	827	6924369
0	1	8	0	0	36.4	4905	13465955
0	1	8	0	1	37.4	984	2633327
0	1	8	1	0	16.6	7332	44120422
0	1	8	1	1	20.0	1342	6705611
0	1	9	0	0	71.3	10291	14442943
0	1	9	0	1	69.7	2023	2901081
0	1	9	1	0	30.3	13105	43284763
0	1	9	1	1	37.0	2504	6760977
0	1	10	0	0	134.5	19532	14525923
0	1	10	0	1	125.1	3710	2965682
0	1	10	1	0	61.1	27276	44607336
0	1	10	1	1	79.5	5742	7225151
0	1	11	0	0	244.2	32073	13135081
0	1	11	0	1	222.1	6475	2915285
0	1	11	1	0	129.9	60043	46220329
0	1	11	1	1	170.4	13693	8033973
0	1	12	0	0	422.7	48552	11487319
0	1	12	0	1	372.3	10481	2815412
0	1	12	1	0	244.7	108413	44298271
0	1	12	1	1	315.3	26187	8304237
0	1	13	0	0	646.1	61739	9555413
0	1	13	0	1	553.8	14119	2549545
0	1	13	1	0	398.6	150508	37756306
0	1	13	1	1	472.6	36352	7691668
0	1	14	0	0	933.1	68068	7294783
0	1	14	0	1	783.5	16312	2081844
0	1	14	1	0	584.1	180610	30919927
0	1	14	1	1	677.6	45005	6641345
0	1	15	0	0	1214.5	65316	5378139
0	1	15	0	1	1038.3	16382	1577726
0	1	15	1	0	848.5	184455	21739007
0	1	15	1	1	971.3	47645	4905523
0	1	16	0	0	1572.4	56400	3586931
0	1	16	0	1	1322.0	14642	1107553
0	1	16	1	0	1191.0	175054	14697615
0	1	16	1	1	1338.1	45757	3419451
0	1	17	0	0	1827.4	36112	1976167
0	1	17	0	1	1549.8	10112	652481
0	1	17	1	0	1647.2	163226	9909458
0	1	17	1	1	1782.4	39283	2203918
0	1	18	0	0	2005.4	21657	1079917
0	1	18	0	1	1788.4	6905	386091
0	1	18	1	0	2326.3	208912	8980398
0	1	18	1	1	2411.7	44156	1830931
0	2	0	0	0	6.8	288	4253675
0	2	0	0	1	5.2	47	900970
0	2	0	1	0	2.8	235	8332164
0	2	0	1	1	3.5	45	1301563
0	2	1	0	0	7.1	1171	16446414
0	2	1	0	1	7.8	273	3500968
0	2	1	1	0	2.3	764	33648927
0	2	1	1	1	2.0	105	5323452
0	2	2	0	0	6.2	1489	23921268
0	2	2	0	1	6.0	312	5219806
0	2	2	1	0	2.2	948	43086992
0	2	2	1	1	2.0	139	6977937
0	2	3	0	0	5.0	1234	24898063
0	2	3	0	1	4.7	267	5634582
0	2	3	1	0	2.1	900	43485747
0	2	3	1	1	2.0	141	7097406
0	2	4	0	0	6.0	1377	23136721
0	2	4	0	1	5.5	292	5279222
0	2	4	1	0	2.5	1095	44323021
0	2	4	1	1	2.7	192	7237846
0	2	5	0	0	7.2	1544	21575602
0	2	5	0	1	8.2	322	3919976
0	2	5	1	0	3.2	1532	47683618
0	2	5	1	1	3.4	250	7254435
0	2	6	0	0	11.8	2060	17476203
0	2	6	0	1	14.0	439	3145887
0	2	6	1	0	5.8	2822	48750761
0	2	6	1	1	6.7	430	6424267
0	2	7	0	0	23.6	3460	14671993
0	2	7	0	1	24.0	683	2843407
0	2	7	1	0	11.6	5485	47345748
0	2	7	1	1	15.2	975	6425359
0	2	8	0	0	46.8	6606	14121087
0	2	8	0	1	46.6	1317	2824028
0	2	8	1	0	22.1	9854	44630027
0	2	8	1	1	26.4	1670	6334626
0	2	9	0	0	87.7	13410	15293400
0	2	9	0	1	85.4	2613	3058395
0	2	9	1	0	39.7	17601	44289709
0	2	9	1	1	48.4	3142	6488446
0	2	10	0	0	150.1	23392	15587660
0	2	10	0	1	138.0	4359	3159112
0	2	10	1	0	70.5	32292	45825016
0	2	10	1	1	88.9	6229	7004316
0	2	11	0	0	225.5	31948	14165538
0	2	11	0	1	199.5	6236	3126547
0	2	11	1	0	124.5	60020	48201640
0	2	11	1	1	154.9	12452	8039820
0	2	12	0	0	316.8	40092	12655469
0	2	12	0	1	271.4	8152	3004037
0	2	12	1	0	200.5	94668	47206930
0	2	12	1	1	234.7	19923	8487627
0	2	13	0	0	402.4	44477	11051657
0	2	13	0	1	335.8	9318	2774763
0	2	13	1	0	291.1	121259	41650122
0	2	13	1	1	331.7	26419	7964933
0	2	14	0	0	516.0	47698	9243293
0	2	14	0	1	460.2	10997	2389584
0	2	14	1	0	420.2	147132	35016375
0	2	14	1	1	471.0	32790	6961574
0	2	15	0	0	646.1	48258	7468913
0	2	15	0	1	581.5	11279	1939484
0	2	15	1	0	598.8	154121	25739664
0	2	15	1	1	668.5	35911	5371828
0	2	16	0	0	841.5	45277	5380274
0	2	16	0	1	774.4	11370	1468225
0	2	16	1	0	822.4	153597	18675998
0	2	16	1	1	870.0	34801	3999975
0	2	17	0	0	1016.4	33508	3296641
0	2	17	0	1	952.1	8946	939560
0	2	17	1	0	1067.2	149942	14050508
0	2	17	1	1	1093.0	32369	2961568
0	2	18	0	0	1194.1	25294	2118239
0	2	18	0	1	1180.4	7562	640622
0	2	18	1	0	1381.8	235408	17036390
0	2	18	1	1	1358.4	46625	3432453
1	0	0	0	0	19.1	1657	8694089
1	0	0	0	1	19.4	357	1841118
1	0	0	1	0	10.5	1799	17057049
1	0	0	1	1	12.8	341	2662097
1	0	1	0	0	2.9	974	33523149
1	0	1	0	1	3.1	223	7146480
1	0	1	1	0	1.2	830	68840389
1	0	1	1	1	1.5	162	10894469
1	0	2	0	0	1.6	777	48772485
1	0	2	0	1	2.1	219	10652882
1	0	2	1	0	0.6	546	88012891
1	0	2	1	1	0.6	86	14283591
1	0	3	0	0	2.1	1086	50704411
1	0	3	0	1	2.3	263	11529424
1	0	3	1	0	0.9	784	88767046
1	0	3	1	1	1.1	153	14541690
1	0	4	0	0	4.2	1975	46591576
1	0	4	0	1	4.7	509	10817151
1	0	4	1	0	2.0	1793	90549060
1	0	4	1	1	2.5	371	15006500
1	0	5	0	0	7.0	2935	41667661
1	0	5	0	1	8.5	660	7723930
1	0	5	1	0	4.1	3951	97411286
1	0	5	1	1	5.2	796	15377149
1	0	6	0	0	12.7	4344	34324544
1	0	6	0	1	15.4	963	6237040
1	0	6	1	0	7.6	7517	98601531
1	0	6	1	1	11.4	1550	13596492
1	0	7	0	0	26.9	7742	28735317
1	0	7	0	1	29.2	1628	5577126
1	0	7	1	0	14.1	13418	94828154
1	0	7	1	1	21.6	2888	13349728
1	0	8	0	0	60.5	16694	27587042
1	0	8	0	1	61.9	3376	5457355
1	0	8	1	0	24.7	21961	88750449
1	0	8	1	1	39.3	5120	13040237
1	0	9	0	0	121.5	36136	29736343
1	0	9	0	1	123.4	7353	5959476
1	0	9	1	0	44.6	39054	87574472
1	0	9	1	1	70.8	9378	13249423
1	0	10	0	0	224.0	67443	30113583
1	0	10	0	1	227.5	13935	6124794
1	0	10	1	0	77.5	70056	90432352
1	0	10	1	1	115.7	16457	14229467
1	0	11	0	0	387.4	105764	27300619
1	0	11	0	1	389.0	23500	6041832
1	0	11	1	0	132.7	125332	94421969
1	0	11	1	1	185.5	29814	16073793
1	0	12	0	0	648.8	156627	24142788
1	0	12	0	1	639.5	37213	5819449
1	0	12	1	0	207.3	189718	91505201
1	0	12	1	1	274.8	46138	16791864
1	0	13	0	0	1050.3	216434	20607070
1	0	13	0	1	1038.8	55307	5324308
1	0	13	1	0	311.7	247513	79406428
1	0	13	1	1	387.9	60737	15656601
1	0	14	0	0	1687.4	279059	16538076
1	0	14	0	1	1678.4	75048	4471428
1	0	14	1	0	446.9	294691	65936302
1	0	14	1	1	549.9	74806	13602919
1	0	15	0	0	2705.1	347524	12847052
1	0	15	0	1	2731.5	96072	3517210
1	0	15	1	0	692.8	328919	47478671
1	0	15	1	1	840.4	86373	10277351
1	0	16	0	0	4458.6	399812	8967205
1	0	16	0	1	4511.0	116193	2575778
1	0	16	1	0	1145.0	382112	33373613
1	0	16	1	1	1353.2	100397	7419426
1	0	17	0	0	7224.9	380956	5272808
1	0	17	0	1	7369.8	117331	1592041
1	0	17	1	0	2061.8	494007	23959966
1	0	17	1	1	2368.8	122358	5165486
1	0	18	0	0	13287.3	424948	3198156
1	0	18	0	1	13884.1	142550	1026713
1	0	18	1	0	5466.1	1422097	26016788
1	0	18	1	1	5946.8	313005	5263384
1	1	0	0	0	20.3	903	4440414
1	1	0	0	1	22.1	208	940148
1	1	0	1	0	11.2	980	8724885
1	1	0	1	1	14.0	191	1360534
1	1	1	0	0	3.2	538	17076735
1	1	1	0	1	3.6	132	3645512
1	1	1	1	0	1.3	446	35191462
1	1	1	1	1	1.7	96	5571017
1	1	2	0	0	1.6	390	24851217
1	1	2	0	1	2.0	109	5433076
1	1	2	1	0	0.6	273	44925899
1	1	2	1	1	0.6	47	7305654
1	1	3	0	0	2.2	568	25806348
1	1	3	0	1	2.2	128	5894842
1	1	3	1	0	1.0	450	45281299
1	1	3	1	1	1.1	79	7444284
1	1	4	0	0	4.8	1117	23454855
1	1	4	0	1	5.3	292	5537929
1	1	4	1	0	2.4	1126	46226039
1	1	4	1	1	3.2	245	7768654
1	1	5	0	0	8.1	1622	20092059
1	1	5	0	1	9.7	370	3803954
1	1	5	1	0	5.2	2581	49727668
1	1	5	1	1	6.3	510	8122714
1	1	6	0	0	14.6	2464	16848341
1	1	6	0	1	17.8	551	3091153
1	1	6	1	0	9.7	4812	49850770
1	1	6	1	1	13.7	983	7172225
1	1	7	0	0	33.2	4673	14063324
1	1	7	0	1	36.1	986	2733719
1	1	7	1	0	18.4	8748	47482406
1	1	7	1	1	26.3	1821	6924369
1	1	8	0	0	82.2	11074	13465955
1	1	8	0	1	82.6	2174	2633327
1	1	8	1	0	32.7	14421	44120422
1	1	8	1	1	48.5	3250	6705611
1	1	9	0	0	174.3	25171	14442943
1	1	9	0	1	180.7	5242	2901081
1	1	9	1	0	60.2	26072	43284763
1	1	9	1	1	89.9	6076	6760977
1	1	10	0	0	331.0	48075	14525923
1	1	10	0	1	335.4	9947	2965682
1	1	10	1	0	106.0	47273	44607336
1	1	10	1	1	149.2	10780	7225151
1	1	11	0	0	574.0	75393	13135081
1	1	11	0	1	583.6	17014	2915285
1	1	11	1	0	183.6	84838	46220329
1	1	11	1	1	245.7	19737	8033973
1	1	12	0	0	953.6	109548	11487319
1	1	12	0	1	946.3	26643	2815412
1	1	12	1	0	289.0	128042	44298271
1	1	12	1	1	372.8	30962	8304237
1	1	13	0	0	1509.1	144197	9555413
1	1	13	0	1	1487.4	37923	2549545
1	1	13	1	0	433.9	163823	37756306
1	1	13	1	1	526.1	40466	7691668
1	1	14	0	0	2349.0	171352	7294783
1	1	14	0	1	2297.3	47827	2081844
1	1	14	1	0	602.1	186154	30919927
1	1	14	1	1	719.1	47761	6641345
1	1	15	0	0	3562.4	191590	5378139
1	1	15	0	1	3545.5	55938	1577726
1	1	15	1	0	898.9	195422	21739007
1	1	15	1	1	1067.8	52383	4905523
1	1	16	0	0	5506.3	197507	3586931
1	1	16	0	1	5545.3	61417	1107553
1	1	16	1	0	1432.7	210574	14697615
1	1	16	1	1	1657.5	56679	3419451
1	1	17	0	0	8360.5	165217	1976167
1	1	17	0	1	8546.5	55764	652481
1	1	17	1	0	2481.5	245905	9909458
1	1	17	1	1	2811.3	61958	2203918
1	1	18	0	0	14079.1	152043	1079917
1	1	18	0	1	15043.6	58082	386091
1	1	18	1	0	5927.1	532280	8980398
1	1	18	1	1	6395.6	117099	1830931
1	2	0	0	0	17.7	754	4253675
1	2	0	0	1	16.5	149	900970
1	2	0	1	0	9.8	819	8332164
1	2	0	1	1	11.5	150	1301563
1	2	1	0	0	2.7	436	16446414
1	2	1	0	1	2.6	91	3500968
1	2	1	1	0	1.1	384	33648927
1	2	1	1	1	1.2	66	5323452
1	2	2	0	0	1.6	387	23921268
1	2	2	0	1	2.1	110	5219806
1	2	2	1	0	0.6	273	43086992
1	2	2	1	1	0.6	39	6977937
1	2	3	0	0	2.1	518	24898063
1	2	3	0	1	2.4	135	5634582
1	2	3	1	0	0.8	334	43485747
1	2	3	1	1	1.0	74	7097406
1	2	4	0	0	3.7	858	23136721
1	2	4	0	1	4.1	217	5279222
1	2	4	1	0	1.5	667	44323021
1	2	4	1	1	1.7	126	7237846
1	2	5	0	0	6.1	1313	21575602
1	2	5	0	1	7.4	290	3919976
1	2	5	1	0	2.9	1370	47683618
1	2	5	1	1	3.9	286	7254435
1	2	6	0	0	10.8	1880	17476203
1	2	6	0	1	13.1	412	3145887
1	2	6	1	0	5.5	2705	48750761
1	2	6	1	1	8.8	567	6424267
1	2	7	0	0	20.9	3069	14671993
1	2	7	0	1	22.6	642	2843407
1	2	7	1	0	9.9	4670	47345748
1	2	7	1	1	16.6	1067	6425359
1	2	8	0	0	39.8	5620	14121087
1	2	8	0	1	42.6	1202	2824028
1	2	8	1	0	16.9	7540	44630027
1	2	8	1	1	29.5	1870	6334626
1	2	9	0	0	71.7	10965	15293400
1	2	9	0	1	69.0	2111	3058395
1	2	9	1	0	29.3	12982	44289709
1	2	9	1	1	50.9	3302	6488446
1	2	10	0	0	124.3	19368	15587660
1	2	10	0	1	126.2	3988	3159112
1	2	10	1	0	49.7	22783	45825016
1	2	10	1	1	81.1	5677	7004316
1	2	11	0	0	214.4	30371	14165538
1	2	11	0	1	207.4	6486	3126547
1	2	11	1	0	84.0	40494	48201640
1	2	11	1	1	125.3	10077	8039820
1	2	12	0	0	372.0	47079	12655469
1	2	12	0	1	351.9	10570	3004037
1	2	12	1	0	130.7	61676	47206930
1	2	12	1	1	178.8	15176	8487627
1	2	13	0	0	653.6	72237	11051657
1	2	13	0	1	626.5	17384	2774763
1	2	13	1	0	200.9	83690	41650122
1	2	13	1	1	254.5	20271	7964933
1	2	14	0	0	1165.2	107707	9243293
1	2	14	0	1	1139.2	27221	2389584
1	2	14	1	0	310.0	108537	35016375
1	2	14	1	1	388.5	27045	6961574
1	2	15	0	0	2087.8	155934	7468913
1	2	15	0	1	2069.3	40134	1939484
1	2	15	1	0	518.6	133497	25739664
1	2	15	1	1	632.7	33990	5371828
1	2	16	0	0	3760.1	202305	5380274
1	2	16	0	1	3730.8	54776	1468225
1	2	16	1	0	918.5	171538	18675998
1	2	16	1	1	1093.0	43718	3999975
1	2	17	0	0	6544.2	215739	3296641
1	2	17	0	1	6552.7	61567	939560
1	2	17	1	0	1765.8	248102	14050508
1	2	17	1	1	2039.5	60400	2961568
1	2	18	0	0	12883.6	272905	2118239
1	2	18	0	1	13185.3	84468	640622
1	2	18	1	0	5223.0	889817	17036390
1	2	18	1	1	5707.5	195906	3432453
2	0	0	0	0	225.9	19643	8694089
2	0	0	0	1	313.6	5773	1841118
2	0	0	1	0	12.3	2102	17057049
2	0	0	1	1	15.9	424	2662097
2	0	1	0	0	12.0	4031	33523149
2	0	1	0	1	17.9	1276	7146480
2	0	1	1	0	1.6	1075	68840389
2	0	1	1	1	2.0	215	10894469
2	0	2	0	0	3.2	1564	48772485
2	0	2	0	1	4.2	446	10652882
2	0	2	1	0	0.6	552	88012891
2	0	2	1	1	0.7	104	14283591
2	0	3	0	0	2.5	1246	50704411
2	0	3	0	1	2.9	331	11529424
2	0	3	1	0	0.5	448	88767046
2	0	3	1	1	0.6	81	14541690
2	0	4	0	0	3.8	1772	46591576
2	0	4	0	1	3.8	415	10817151
2	0	4	1	0	0.7	643	90549060
2	0	4	1	1	0.8	114	15006500
2	0	5	0	0	4.3	1809	41667661
2	0	5	0	1	5.0	387	7723930
2	0	5	1	0	1.6	1552	97411286
2	0	5	1	1	1.7	267	15377149
2	0	6	0	0	5.0	1717	34324544
2	0	6	0	1	5.5	344	6237040
2	0	6	1	0	2.8	2763	98601531
2	0	6	1	1	3.7	505	13596492
2	0	7	0	0	6.5	1872	28735317
2	0	7	0	1	7.1	396	5577126
2	0	7	1	0	4.2	3981	94828154
2	0	7	1	1	5.4	719	13349728
2	0	8	0	0	10.1	2778	27587042
2	0	8	0	1	9.1	498	5457355
2	0	8	1	0	6.2	5524	88750449
2	0	8	1	1	8.2	1069	13040237
2	0	9	0	0	14.5	4311	29736343
2	0	9	0	1	12.1	721	5959476
2	0	9	1	0	9.4	8265	87574472
2	0	9	1	1	12.7	1686	13249423
2	0	10	0	0	20.0	6008	30113583
2	0	10	0	1	17.3	1062	6124794
2	0	10	1	0	15.4	13883	90432352
2	0	10	1	1	19.0	2705	14229467
2	0	11	0	0	27.6	7540	27300619
2	0	11	0	1	24.7	1492	6041832
2	0	11	1	0	24.8	23390	94421969
2	0	11	1	1	29.5	4746	16073793
2	0	12	0	0	40.0	9664	24142788
2	0	12	0	1	34.6	2014	5819449
2	0	12	1	0	36.3	33194	91505201
2	0	12	1	1	41.7	6995	16791864
2	0	13	0	0	57.6	11864	20607070
2	0	13	0	1	51.5	2741	5324308
2	0	13	1	0	49.7	39471	79406428
2	0	13	1	1	55.3	8655	15656601
2	0	14	0	0	86.2	14256	16538076
2	0	14	0	1	80.0	3576	4471428
2	0	14	1	0	64.2	42299	65936302
2	0	14	1	1	71.9	9784	13602919
2	0	15	0	0	143.4	18424	12847052
2	0	15	0	1	133.2	4685	3517210
2	0	15	1	0	94.6	44907	47478671
2	0	15	1	1	104.6	10746	10277351
2	0	16	0	0	250.6	22470	8967205
2	0	16	0	1	246.0	6337	2575778
2	0	16	1	0	153.8	51330	33373613
2	0	16	1	1	172.7	12816	7419426
2	0	17	0	0	432.8	22820	5272808
2	0	17	0	1	436.5	6950	1592041
2	0	17	1	0	263.5	63131	23959966
2	0	17	1	1	292.5	15107	5165486
2	0	18	0	0	964.9	30858	3198156
2	0	18	0	1	1030.7	10582	1026713
2	0	18	1	0	629.5	163778	26016788
2	0	18	1	1	714.6	37611	5263384
2	1	0	0	0	254.5	11303	4440414
2	1	0	0	1	347.8	3270	940148
2	1	0	1	0	13.6	1184	8724885
2	1	0	1	1	17.7	241	1360534
2	1	1	0	0	12.8	2194	17076735
2	1	1	0	1	18.0	657	3645512
2	1	1	1	0	1.6	565	35191462
2	1	1	1	1	2.1	117	5571017
2	1	2	0	0	3.2	805	24851217
2	1	2	0	1	3.9	210	5433076
2	1	2	1	0	0.7	294	44925899
2	1	2	1	1	0.8	55	7305654
2	1	3	0	0	2.4	617	25806348
2	1	3	0	1	3.0	176	5894842
2	1	3	1	0	0.5	238	45281299
2	1	3	1	1	0.6	44	7444284
2	1	4	0	0	4.1	969	23454855
2	1	4	0	1	3.8	209	5537929
2	1	4	1	0	0.8	355	46226039
2	1	4	1	1	0.8	63	7768654
2	1	5	0	0	5.3	1055	20092059
2	1	5	0	1	5.6	213	3803954
2	1	5	1	0	1.9	920	49727668
2	1	5	1	1	1.9	153	8122714
2	1	6	0	0	5.4	911	16848341
2	1	6	0	1	6.4	199	3091153
2	1	6	1	0	3.5	1766	49850770
2	1	6	1	1	4.0	290	7172225
2	1	7	0	0	7.4	1035	14063324
2	1	7	0	1	7.2	197	2733719
2	1	7	1	0	5.0	2379	47482406
2	1	7	1	1	5.6	388	6924369
2	1	8	0	0	11.9	1596	13465955
2	1	8	0	1	10.1	266	2633327
2	1	8	1	0	7.4	3285	44120422
2	1	8	1	1	8.4	566	6705611
2	1	9	0	0	17.6	2543	14442943
2	1	9	0	1	13.4	389	2901081
2	1	9	1	0	11.1	4806	43284763
2	1	9	1	1	14.1	952	6760977
2	1	10	0	0	25.7	3734	14525923
2	1	10	0	1	22.3	660	2965682
2	1	10	1	0	19.0	8476	44607336
2	1	10	1	1	22.0	1592	7225151
2	1	11	0	0	36.5	4799	13135081
2	1	11	0	1	32.2	938	2915285
2	1	11	1	0	31.2	14418	46220329
2	1	11	1	1	35.4	2841	8033973
2	1	12	0	0	54.7	6280	11487319
2	1	12	0	1	46.7	1314	2815412
2	1	12	1	0	45.8	20294	44298271
2	1	12	1	1	50.3	4180	8304237
2	1	13	0	0	82.4	7878	9555413
2	1	13	0	1	70.8	1806	2549545
2	1	13	1	0	62.6	23650	37756306
2	1	13	1	1	65.9	5067	7691668
2	1	14	0	0	125.8	9176	7294783
2	1	14	0	1	110.5	2301	2081844
2	1	14	1	0	77.0	23817	30919927
2	1	14	1	1	81.7	5423	6641345
2	1	15	0	0	210.5	11322	5378139
2	1	15	0	1	189.4	2988	1577726
2	1	15	1	0	109.4	23785	21739007
2	1	15	1	1	116.5	5713	4905523
2	1	16	0	0	358.3	12852	3586931
2	1	16	0	1	343.2	3801	1107553
2	1	16	1	0	176.8	25987	14697615
2	1	16	1	1	193.0	6599	3419451
2	1	17	0	0	591.3	11685	1976167
2	1	17	0	1	559.7	3652	652481
2	1	17	1	0	307.3	30456	9909458
2	1	17	1	1	330.4	7281	2203918
2	1	18	0	0	1182.5	12770	1079917
2	1	18	0	1	1227.7	4740	386091
2	1	18	1	0	729.8	65540	8980398
2	1	18	1	1	790.9	14480	1830931
2	2	0	0	0	196.1	8340	4253675
2	2	0	0	1	277.8	2503	900970
2	2	0	1	0	11.0	918	8332164
2	2	0	1	1	14.1	183	1301563
2	2	1	0	0	11.2	1837	16446414
2	2	1	0	1	17.7	619	3500968
2	2	1	1	0	1.5	510	33648927
2	2	1	1	1	1.8	98	5323452
2	2	2	0	0	3.2	759	23921268
2	2	2	0	1	4.5	236	5219806
2	2	2	1	0	0.6	258	43086992
2	2	2	1	1	0.7	49	6977937
2	2	3	0	0	2.5	629	24898063
2	2	3	0	1	2.8	155	5634582
2	2	3	1	0	0.5	210	43485747
2	2	3	1	1	0.5	37	7097406
2	2	4	0	0	3.5	803	23136721
2	2	4	0	1	3.9	206	5279222
2	2	4	1	0	0.6	288	44323021
2	2	4	1	1	0.7	51	7237846
2	2	5	0	0	3.5	754	21575602
2	2	5	0	1	4.4	174	3919976
2	2	5	1	0	1.3	632	47683618
2	2	5	1	1	1.6	114	7254435
2	2	6	0	0	4.6	806	17476203
2	2	6	0	1	4.6	145	3145887
2	2	6	1	0	2.0	997	48750761
2	2	6	1	1	3.3	215	6424267
2	2	7	0	0	5.7	837	14671993
2	2	7	0	1	7.0	199	2843407
2	2	7	1	0	3.4	1602	47345748
2	2	7	1	1	5.2	331	6425359
2	2	8	0	0	8.4	1182	14121087
2	2	8	0	1	8.2	232	2824028
2	2	8	1	0	5.0	2239	44630027
2	2	8	1	1	7.9	503	6334626
2	2	9	0	0	11.6	1768	15293400
2	2	9	0	1	10.9	332	3058395
2	2	9	1	0	7.8	3459	44289709
2	2	9	1	1	11.3	734	6488446
2	2	10	0	0	14.6	2274	15587660
2	2	10	0	1	12.7	402	3159112
2	2	10	1	0	11.8	5407	45825016
2	2	10	1	1	15.9	1113	7004316
2	2	11	0	0	19.3	2741	14165538
2	2	11	0	1	17.7	554	3126547
2	2	11	1	0	18.6	8972	48201640
2	2	11	1	1	23.7	1905	8039820
2	2	12	0	0	26.7	3384	12655469
2	2	12	0	1	23.3	700	3004037
2	2	12	1	0	27.3	12900	47206930
2	2	12	1	1	33.2	2815	8487627
2	2	13	0	0	36.1	3986	11051657
2	2	13	0	1	33.7	935	2774763
2	2	13	1	0	38.0	15821	41650122
2	2	13	1	1	45.0	3588	7964933
2	2	14	0	0	55.0	5080	9243293
2	2	14	0	1	53.4	1275	2389584
2	2	14	1	0	52.8	18482	35016375
2	2	14	1	1	62.6	4361	6961574
2	2	15	0	0	95.1	7102	7468913
2	2	15	0	1	87.5	1697	1939484
2	2	15	1	0	82.1	21122	25739664
2	2	15	1	1	93.7	5033	5371828
2	2	16	0	0	178.8	9618	5380274
